,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,Passenger,FirstName,LastName,Deck,Number,Side,InGroup,InFamily
153,0174_01,Earth,FALSE,F/38/P,55 Cancri e,21,FALSE,287,0,16,115,175,Doryn Lambles,0,174,1,Doryn,Lambles,F,3,/,FALSE,FALSE
154,0177_01,Europa,FALSE,B/2/S,TRAPPIST-1e,38,FALSE,0,10346,1,14970,2111,Toperon Iniouser,0,177,1,Toperon,Iniouser,B,2,S,FALSE,FALSE
155,0178_01,Mars,FALSE,D/6/S,TRAPPIST-1e,38,FALSE,3414,0,161,28,119,Wees Knik,0,178,1,Wees,Knik,D,6,S,FALSE,FALSE
156,0179_01,Earth,FALSE,G/26/P,TRAPPIST-1e,19,FALSE,1,219,673,2,11,Elaney Webstephrey,1,179,1,Elaney,Webstephrey,G,2,/,TRUE,TRUE
157,0179_02,Earth,FALSE,G/26/P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Raque Webstephrey,0,179,2,Raque,Webstephrey,G,2,/,TRUE,TRUE
158,0179_03,Earth,FALSE,G/26/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Sallyl Webstephrey,1,179,3,Sallyl,Webstephrey,G,2,/,TRUE,TRUE
159,0181_01,Earth,FALSE,G/27/P,TRAPPIST-1e,20,FALSE,0,0,3,299,92,Nancis Brighttt,0,181,1,Nancis,Brighttt,G,2,/,FALSE,FALSE
160,0182_01,Europa,TRUE,C/3/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Ksorab Disight,1,182,1,Ksorab,Disight,C,3,P,FALSE,FALSE
161,0183_01,Earth,FALSE,F/36/S,TRAPPIST-1e,37,FALSE,17,146,426,0,232,Stany Weaves,1,183,1,Stany,Weaves,F,3,/,FALSE,FALSE
162,0186_01,Earth,FALSE,G/28/P,TRAPPIST-1e,25,FALSE,62,0,0,0,956,Camiet Shephendry,0,186,1,Camiet,Shephendry,G,2,/,FALSE,FALSE
163,0188_01,Earth,TRUE,G/31/S,TRAPPIST-1e,56,FALSE,0,0,0,0,0,Branda Romez,1,188,1,Branda,Romez,G,3,/,FALSE,FALSE
164,0189_01,Earth,FALSE,E/8/P,55 Cancri e,49,FALSE,84,3,401,202,98,Helly Booters,0,189,1,Helly,Booters,E,8,P,FALSE,FALSE
165,0190_01,Earth,TRUE,G/32/S,55 Cancri e,11,FALSE,0,0,0,0,0,,0,190,1,,,G,3,/,FALSE,FALSE
166,0192_01,Earth,TRUE,G/29/P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Tance Adavisons,1,192,1,Tance,Adavisons,G,2,/,TRUE,TRUE
167,0192_02,Earth,FALSE,G/29/P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Robyny Adavisons,0,192,2,Robyny,Adavisons,G,2,/,TRUE,TRUE
168,0192_03,Earth,FALSE,G/29/P,TRAPPIST-1e,39,FALSE,0,0,10,898,0,Lilace Adavisons,0,192,3,Lilace,Adavisons,G,2,/,TRUE,TRUE
169,0193_01,Mars,TRUE,F/41/P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Sps Raf,1,193,1,Sps,Raf,F,4,/,TRUE,TRUE
170,0193_02,Mars,FALSE,F/41/P,TRAPPIST-1e,23,FALSE,,0,8,1072,0,Frook Raf,0,193,2,Frook,Raf,F,4,/,TRUE,TRUE
171,0193_03,Mars,FALSE,F/41/P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Goles Raf,1,193,3,Goles,Raf,F,4,/,TRUE,TRUE
172,0195_01,Mars,FALSE,F/42/P,TRAPPIST-1e,39,FALSE,406,0,867,0,0,Bar Floaf,1,195,1,Bar,Floaf,F,4,/,FALSE,FALSE
173,0196_01,Mars,FALSE,D/5/P,PSO J318.5-22,25,FALSE,1052,0,719,0,7,Caper Emead,0,196,1,Caper,Emead,D,5,P,FALSE,FALSE
174,0197_01,Europa,FALSE,C/5/P,TRAPPIST-1e,36,FALSE,0,972,0,795,575,Astrak Dissper,0,197,1,Astrak,Dissper,C,5,P,FALSE,FALSE
175,0198_01,Earth,,G/30/P,PSO J318.5-22,52,FALSE,0,0,0,0,0,Jeroy Cookson,1,198,1,Jeroy,Cookson,G,3,/,FALSE,FALSE
176,0199_01,Earth,TRUE,G/33/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Regana Morrows,0,199,1,Regana,Morrows,G,3,/,FALSE,FALSE
177,0200_01,Earth,TRUE,G/31/P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Elia Colomonson,1,200,1,Elia,Colomonson,G,3,/,FALSE,FALSE
178,0201_01,Europa,TRUE,B/3/S,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Kaffias Bacistion,1,201,1,Kaffias,Bacistion,B,3,S,TRUE,TRUE
179,0201_02,Europa,TRUE,B/3/S,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Edaruma Bacistion,1,201,2,Edaruma,Bacistion,B,3,S,TRUE,TRUE
180,0202_01,Europa,TRUE,B/9/P,55 Cancri e,45,FALSE,0,0,0,0,0,Pomera Embleng,1,202,1,Pomera,Embleng,B,9,P,TRUE,TRUE
181,0202_02,Europa,FALSE,A/2/P,55 Cancri e,,FALSE,0,2433,,878,443,Vegas Embleng,1,202,2,Vegas,Embleng,A,2,P,TRUE,TRUE
182,0203_01,Europa,TRUE,C/8/S,TRAPPIST-1e,51,FALSE,0,0,0,0,0,Ancham Heateele,1,203,1,Ancham,Heateele,C,8,S,FALSE,FALSE
183,0205_01,Earth,FALSE,G/34/S,TRAPPIST-1e,29,FALSE,0,2,66,0,705,Carma Oneiles,0,205,1,Carma,Oneiles,G,3,/,FALSE,FALSE
184,0206_01,Europa,FALSE,C/9/S,55 Cancri e,,FALSE,2,1720,12,1125,122,Nuson Brugashed,1,206,1,Nuson,Brugashed,C,9,S,FALSE,FALSE
185,0207_01,Earth,TRUE,G/32/P,PSO J318.5-22,19,FALSE,0,0,0,0,0,Thony Mcfaddennon,0,207,1,Thony,Mcfaddennon,G,3,/,FALSE,FALSE
186,0210_01,,TRUE,D/6/P,55 Cancri e,24,FALSE,0,0,,0,0,Arraid Inicont,1,210,1,Arraid,Inicont,D,6,P,FALSE,FALSE
187,0211_01,Mars,FALSE,F/44/P,TRAPPIST-1e,29,FALSE,902,1,137,0,0,Pebuts Appie,1,211,1,Pebuts,Appie,F,4,/,TRUE,TRUE
188,0211_02,Mars,TRUE,F/44/P,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Corsh Appie,1,211,2,Corsh,Appie,F,4,/,TRUE,TRUE
189,0211_03,Mars,FALSE,F/44/P,TRAPPIST-1e,17,FALSE,848,0,307,182,0,Picers Date,0,211,3,Picers,Date,F,4,/,TRUE,FALSE
190,0212_01,Earth,FALSE,E/9/P,TRAPPIST-1e,13,FALSE,192,0,0,51,739,Inen Workmans,0,212,1,Inen,Workmans,E,9,P,TRUE,TRUE
191,0212_02,Earth,FALSE,F/45/P,TRAPPIST-1e,35,FALSE,147,188,0,10,387,Shally Workmans,0,212,2,Shally,Workmans,F,4,/,TRUE,TRUE
192,0213_01,Earth,FALSE,F/46/P,TRAPPIST-1e,21,FALSE,367,281,0,0,146,Carita Navages,0,213,1,Carita,Navages,F,4,/,FALSE,FALSE
193,0216_01,Earth,FALSE,F/40/S,55 Cancri e,21,FALSE,0,56,0,0,1918,Searla Garnes,0,216,1,Searla,Garnes,F,4,/,FALSE,FALSE
194,0217_01,Earth,FALSE,F/47/P,TRAPPIST-1e,38,FALSE,1517,0,0,27,0,Prilly Shieldson,0,217,1,Prilly,Shieldson,F,4,/,FALSE,FALSE
195,0219_01,Earth,TRUE,G/36/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Nica River,1,219,1,Nica,River,G,3,/,FALSE,FALSE
196,0220_01,Earth,TRUE,G/37/P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Tyle Wilsoney,1,220,1,Tyle,Wilsoney,G,3,/,TRUE,TRUE
197,0220_02,Earth,FALSE,G/37/P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Wena Wilsoney,1,220,2,Wena,Wilsoney,G,3,/,TRUE,TRUE
198,0220_03,Earth,TRUE,G/37/P,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Branca Wilsoney,0,220,3,Branca,Wilsoney,G,3,/,TRUE,TRUE
199,0220_04,Earth,FALSE,E/10/P,TRAPPIST-1e,25,FALSE,122,84,,0,0,Dont Wilsoney,0,220,4,Dont,Wilsoney,E,1,/,TRUE,TRUE
200,0220_05,Earth,FALSE,F/48/P,TRAPPIST-1e,16,FALSE,0,3,0,0,1099,Velyne Wilsoney,0,220,5,Velyne,Wilsoney,F,4,/,TRUE,TRUE
201,0220_06,Earth,FALSE,G/37/P,55 Cancri e,1,FALSE,0,0,0,0,0,Weney Wilsoney,0,220,6,Weney,Wilsoney,G,3,/,TRUE,TRUE
202,0220_07,Earth,TRUE,G/37/P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Guye Wilsoney,1,220,7,Guye,Wilsoney,G,3,/,TRUE,TRUE
203,0221_01,Mars,FALSE,E/13/S,55 Cancri e,21,FALSE,2237,0,119,0,0,Cowhex Blan,0,221,1,Cowhex,Blan,E,1,/,TRUE,FALSE
204,0221_02,Mars,FALSE,E/13/S,TRAPPIST-1e,23,FALSE,1215,80,1,2,0,Yogark Reke,0,221,2,Yogark,Reke,E,1,/,TRUE,TRUE
205,0221_03,Mars,FALSE,E/13/S,TRAPPIST-1e,33,FALSE,1933,12,188,1,0,Jacks Reke,0,221,3,Jacks,Reke,E,1,/,TRUE,TRUE
206,0221_04,Mars,TRUE,E/13/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Eerch Reke,1,221,4,Eerch,Reke,E,1,/,TRUE,TRUE
207,0221_05,Mars,FALSE,E/13/S,TRAPPIST-1e,41,FALSE,1230,0,301,43,1023,Panbug Reke,0,221,5,Panbug,Reke,E,1,/,TRUE,TRUE
208,0221_06,Mars,FALSE,E/13/S,TRAPPIST-1e,16,FALSE,915,0,221,234,0,Gran Reke,0,221,6,Gran,Reke,E,1,/,TRUE,TRUE
209,0221_07,Mars,TRUE,E/13/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Rohs Reke,0,221,7,Rohs,Reke,E,1,/,TRUE,TRUE
210,0222_01,Mars,FALSE,F/41/S,TRAPPIST-1e,20,FALSE,1406,0,0,11,0,Gone Perte,0,222,1,Gone,Perte,F,4,/,TRUE,TRUE
211,0222_02,Mars,TRUE,F/41/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Colf Deva,1,222,2,Colf,Deva,F,4,/,TRUE,FALSE
212,0222_03,Mars,TRUE,E/14/S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Grake Perte,1,222,3,Grake,Perte,E,1,/,TRUE,TRUE
213,0223_01,Earth,FALSE,G/35/S,TRAPPIST-1e,21,FALSE,0,2,665,0,9,Evan Sykess,0,223,1,Evan,Sykess,G,3,/,FALSE,FALSE
214,0224_01,Mars,FALSE,F/42/S,TRAPPIST-1e,32,TRUE,181,0,5,1634,0,Blues Queen,0,224,1,Blues,Queen,F,4,/,FALSE,FALSE
215,0225_01,Earth,TRUE,G/38/P,PSO J318.5-22,58,FALSE,0,0,0,0,0,Carly Hortis,1,225,1,Carly,Hortis,G,3,/,FALSE,FALSE
216,0229_01,Earth,FALSE,F/43/S,TRAPPIST-1e,24,FALSE,4,7,0,713,79,Done Sellahaney,0,229,1,Done,Sellahaney,F,4,/,FALSE,FALSE
217,0231_01,Mars,FALSE,F/44/S,TRAPPIST-1e,30,FALSE,85,0,1,1720,0,Krus Nate,0,231,1,Krus,Nate,F,4,/,FALSE,FALSE
218,0232_01,Earth,TRUE,G/36/S,PSO J318.5-22,27,FALSE,0,,0,0,0,Nica Bakerrison,0,232,1,Nica,Bakerrison,G,3,/,FALSE,FALSE
219,0233_01,Mars,FALSE,F/45/S,TRAPPIST-1e,32,FALSE,56,0,256,1438,0,Teda Wist,0,233,1,Teda,Wist,F,4,/,FALSE,FALSE
220,0234_01,Earth,FALSE,F/50/P,TRAPPIST-1e,43,FALSE,,888,0,0,0,Keitha Josey,0,234,1,Keitha,Josey,F,5,/,FALSE,FALSE
221,0237_01,Europa,TRUE,B/11/P,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Weias Aginge,1,237,1,Weias,Aginge,B,1,/,FALSE,FALSE
222,0239_01,Mars,FALSE,,TRAPPIST-1e,37,FALSE,637,0,0,92,319,Diedow Resty,0,239,1,Diedow,Resty,,,,FALSE,FALSE
223,0240_01,Mars,TRUE,F/52/P,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Puffes Crie,1,240,1,Puffes,Crie,F,5,/,FALSE,FALSE
224,0241_01,Europa,,E/11/P,55 Cancri e,33,FALSE,0,1249,0,4812,1116,Alas Dischod,0,241,1,Alas,Dischod,E,1,/,FALSE,FALSE
225,0242_01,,FALSE,F/46/S,TRAPPIST-1e,18,FALSE,313,1,691,283,0,Almone Sté,0,242,1,Almone,Sté,F,4,/,FALSE,FALSE
226,0243_01,Earth,TRUE,G/37/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Lilace Cartyernan,0,243,1,Lilace,Cartyernan,G,3,/,FALSE,FALSE
227,0244_01,Mars,TRUE,,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Froos Sad,1,244,1,Froos,Sad,,,,TRUE,TRUE
228,0244_02,Mars,TRUE,F/47/S,55 Cancri e,14,,0,0,0,0,0,Tous Sad,1,244,2,Tous,Sad,F,4,/,TRUE,TRUE
229,0245_01,Europa,FALSE,C/6/P,55 Cancri e,46,FALSE,0,3571,0,0,7,Glueba Repumparte,1,245,1,Glueba,Repumparte,C,6,P,TRUE,TRUE
230,0245_02,Europa,FALSE,C/6/P,TRAPPIST-1e,33,FALSE,0,86,796,584,10912,Anchib Repumparte,0,245,2,Anchib,Repumparte,C,6,P,TRUE,TRUE
231,0246_01,Mars,FALSE,D/8/P,TRAPPIST-1e,21,FALSE,2947,0,287,27,0,Mele Sesa,0,246,1,Mele,Sesa,D,8,P,FALSE,FALSE
232,0248_01,Europa,FALSE,C/10/S,TRAPPIST-1e,33,FALSE,0,1,0,8620,1063,Genifi Spanxibus,0,248,1,Genifi,Spanxibus,C,1,/,FALSE,FALSE
233,0250_01,Earth,TRUE,G/38/S,PSO J318.5-22,47,FALSE,,0,0,0,0,Camily Kramosley,0,250,1,Camily,Kramosley,G,3,/,FALSE,FALSE
234,0251_01,,TRUE,C/11/S,55 Cancri e,54,FALSE,0,0,0,0,0,Diphah Amsive,1,251,1,Diphah,Amsive,C,1,/,FALSE,FALSE
235,0252_01,Earth,FALSE,F/53/P,TRAPPIST-1e,30,FALSE,335,695,541,0,0,Leenny Byerry,0,252,1,Leenny,Byerry,F,5,/,FALSE,FALSE
236,0253_01,Earth,FALSE,G/42/P,TRAPPIST-1e,29,FALSE,272,615,0,0,1,Dawne Cardner,0,253,1,Dawne,Cardner,G,4,/,FALSE,FALSE
237,0254_01,Earth,FALSE,F/54/P,TRAPPIST-1e,21,FALSE,702,172,408,2,6,Race Stenson,1,254,1,Race,Stenson,F,5,/,FALSE,FALSE
238,0255_01,Europa,TRUE,A/3/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Ashir Mingious,1,255,1,Ashir,Mingious,A,3,S,FALSE,FALSE
239,0257_01,Mars,FALSE,F/49/S,55 Cancri e,21,FALSE,1664,0,,0,0,Errohs Berte,0,257,1,Errohs,Berte,F,4,/,TRUE,TRUE
240,0257_02,Mars,TRUE,F/49/S,TRAPPIST-1e,60,FALSE,0,0,0,0,0,Squars Berte,1,257,2,Squars,Berte,F,4,/,TRUE,TRUE
241,0258_01,Earth,FALSE,F/50/S,TRAPPIST-1e,22,FALSE,0,0,313,299,92,Feryla Cooperkins,0,258,1,Feryla,Cooperkins,F,5,/,FALSE,FALSE
242,0260_01,Europa,FALSE,E/16/S,TRAPPIST-1e,26,FALSE,0,4810,0,981,2054,Segino Inderly,0,260,1,Segino,Inderly,E,1,/,FALSE,FALSE
243,0261_01,Earth,FALSE,F/56/P,TRAPPIST-1e,26,FALSE,66,29,0,0,803,Dord Bookerson,0,261,1,Dord,Bookerson,F,5,/,FALSE,FALSE
244,0263_01,Earth,TRUE,G/43/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Maen Merkins,1,263,1,Maen,Merkins,G,4,/,FALSE,FALSE
245,0265_01,Europa,TRUE,D/8/S,TRAPPIST-1e,39,FALSE,0,0,0,,0,Etair Herpumble,1,265,1,Etair,Herpumble,D,8,S,FALSE,FALSE
246,0267_01,Earth,FALSE,F/51/S,TRAPPIST-1e,13,FALSE,118,0,0,754,1,Lilace Sancockett,0,267,1,Lilace,Sancockett,F,5,/,FALSE,FALSE
247,0269_01,Earth,FALSE,F/52/S,55 Cancri e,47,FALSE,0,231,592,0,0,Lerome Polliamposs,1,269,1,Lerome,Polliamposs,F,5,/,FALSE,FALSE
248,0270_01,Earth,FALSE,F/59/P,TRAPPIST-1e,63,FALSE,0,25,128,0,1240,Cathya Fryersonis,0,270,1,Cathya,Fryersonis,F,5,/,FALSE,FALSE
249,0275_01,Europa,TRUE,D/9/S,55 Cancri e,,FALSE,0,0,0,0,0,Terf Obnoble,1,275,1,Terf,Obnoble,D,9,S,FALSE,FALSE
250,0277_01,Earth,FALSE,F/61/P,55 Cancri e,50,FALSE,44,2390,0,53,0,Byront Mcdanield,1,277,1,Byront,Mcdanield,F,6,/,FALSE,FALSE
251,0278_01,Earth,FALSE,,TRAPPIST-1e,35,FALSE,0,0,0,888,,Judya Beachez,0,278,1,Judya,Beachez,,,,TRUE,TRUE
252,0278_02,Earth,FALSE,G/45/P,TRAPPIST-1e,45,FALSE,0,97,0,14,333,Marice Beachez,0,278,2,Marice,Beachez,G,4,/,TRUE,TRUE
253,0281_01,Earth,FALSE,F/63/P,TRAPPIST-1e,19,FALSE,0,0,2078,0,0,Derine Pierry,1,281,1,Derine,Pierry,F,6,/,FALSE,FALSE
254,0282_01,Earth,FALSE,F/54/S,TRAPPIST-1e,21,FALSE,0,918,0,0,0,Valex Baketton,1,282,1,Valex,Baketton,F,5,/,FALSE,FALSE
255,0283_01,Earth,TRUE,G/46/P,PSO J318.5-22,29,FALSE,0,0,0,0,0,Jacky Santin,1,283,1,Jacky,Santin,G,4,/,TRUE,TRUE
256,0283_02,Earth,FALSE,F/64/P,TRAPPIST-1e,22,FALSE,146,654,1,0,2,Roydo Santin,1,283,2,Roydo,Santin,F,6,/,TRUE,TRUE
257,0285_01,Europa,TRUE,E/16/P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Krabik Invebodene,1,285,1,Krabik,Invebodene,E,1,/,TRUE,TRUE
258,0285_02,Europa,TRUE,E/16/P,55 Cancri e,42,FALSE,0,0,0,0,0,Grasath Invebodene,1,285,2,Grasath,Invebodene,E,1,/,TRUE,TRUE
259,0286_01,Earth,FALSE,F/65/P,55 Cancri e,57,FALSE,3,1281,29,162,13,Carita Jimes,0,286,1,Carita,Jimes,F,6,/,FALSE,FALSE
260,0287_01,Europa,TRUE,,55 Cancri e,39,FALSE,0,0,0,0,0,Tetra Bootty,1,287,1,Tetra,Bootty,,,,TRUE,TRUE
261,0287_02,Europa,FALSE,B/12/P,TRAPPIST-1e,28,FALSE,0,587,32,6,1460,Alasym Bootty,0,287,2,Alasym,Bootty,B,1,/,TRUE,TRUE
262,0288_01,Earth,FALSE,F/55/S,55 Cancri e,19,FALSE,0,0,0,0,828,Gory Delez,0,288,1,Gory,Delez,F,5,/,FALSE,FALSE
263,0289_01,Europa,TRUE,C/12/S,55 Cancri e,19,FALSE,0,0,0,0,0,Furuson Objeciane,1,289,1,Furuson,Objeciane,C,1,/,FALSE,FALSE
264,0290_01,Europa,FALSE,B/7/S,55 Cancri e,26,FALSE,0,4458,0,1157,262,Skaton Excialing,1,290,1,Skaton,Excialing,B,7,S,TRUE,TRUE
265,0290_02,Europa,TRUE,B/7/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Algor Excialing,1,290,2,Algor,Excialing,B,7,S,TRUE,TRUE
266,0290_03,Europa,,B/7/S,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Dhenar Excialing,1,290,3,Dhenar,Excialing,B,7,S,TRUE,TRUE
267,0290_04,Europa,FALSE,B/7/S,55 Cancri e,9,FALSE,0,0,0,0,0,Atino Excialing,1,290,4,Atino,Excialing,B,7,S,TRUE,TRUE
268,0291_01,Europa,FALSE,D/10/S,TRAPPIST-1e,40,FALSE,0,6500,88,1090,0,Castab Brakeril,1,291,1,Castab,Brakeril,D,1,/,FALSE,FALSE
269,0294_01,Europa,TRUE,B/8/S,TRAPPIST-1e,50,FALSE,0,0,0,,0,Phonons Roforhauge,1,294,1,Phonons,Roforhauge,B,8,S,FALSE,FALSE
270,0297_01,Earth,FALSE,G/47/P,TRAPPIST-1e,24,FALSE,90,2,1324,17,0,Ernice Gardonadox,1,297,1,Ernice,Gardonadox,G,4,/,FALSE,FALSE
271,0298_01,Europa,TRUE,A/3/P,55 Cancri e,57,FALSE,0,0,0,0,0,Ashird Sorbitter,1,298,1,Ashird,Sorbitter,A,3,P,FALSE,FALSE
272,0301_01,Earth,TRUE,,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Margia Wriggins,0,301,1,Margia,Wriggins,,,,FALSE,FALSE
273,0302_01,Earth,FALSE,F/67/P,TRAPPIST-1e,23,FALSE,0,0,15,0,1370,Lesley Shephendry,0,302,1,Lesley,Shephendry,F,6,/,FALSE,FALSE
274,0303_01,,TRUE,G/41/S,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Oraryn Kirklander,1,303,1,Oraryn,Kirklander,G,4,/,FALSE,FALSE
275,0304_01,Europa,FALSE,E/18/S,TRAPPIST-1e,28,FALSE,0,422,0,1851,5166,Betena Ausivetpul,0,304,1,Betena,Ausivetpul,E,1,/,FALSE,FALSE
276,0305_01,Europa,FALSE,C/7/P,55 Cancri e,23,FALSE,0,584,0,20,2469,Suhelik Geousker,0,305,1,Suhelik,Geousker,C,7,P,FALSE,FALSE
277,0306_01,Earth,FALSE,E/19/S,TRAPPIST-1e,23,FALSE,368,175,259,1,101,Dony Estevesters,0,306,1,Dony,Estevesters,E,1,/,FALSE,FALSE
278,0307_01,Earth,FALSE,F/59/S,TRAPPIST-1e,18,FALSE,0,0,1359,0,0,Natald Hickett,1,307,1,Natald,Hickett,F,5,/,FALSE,FALSE
279,0309_01,Earth,FALSE,F/60/S,TRAPPIST-1e,18,FALSE,1194,0,157,6,0,Billya Bowerson,0,309,1,Billya,Bowerson,F,6,/,FALSE,FALSE
280,0310_01,Europa,FALSE,,TRAPPIST-1e,67,FALSE,,230,0,4476,241,Naviton Coudered,0,310,1,Naviton,Coudered,,,,FALSE,FALSE
281,0313_01,Earth,FALSE,F/68/P,PSO J318.5-22,60,FALSE,7,540,1,0,4,Briney Mckinsond,1,313,1,Briney,Mckinsond,F,6,/,TRUE,TRUE
282,0313_02,Earth,TRUE,G/50/P,55 Cancri e,,FALSE,0,0,,0,0,Jona Mckinsond,1,313,2,Jona,Mckinsond,G,5,/,TRUE,TRUE
283,0313_03,Earth,FALSE,F/68/P,55 Cancri e,49,FALSE,331,0,0,318,0,Jaimer Mckinsond,1,313,3,Jaimer,Mckinsond,F,6,/,TRUE,TRUE
284,0313_04,Earth,FALSE,G/50/P,55 Cancri e,0,FALSE,0,0,0,0,0,Hary Mckinsond,1,313,4,Hary,Mckinsond,G,5,/,TRUE,TRUE
285,0314_01,Earth,FALSE,G/51/P,55 Cancri e,26,FALSE,386,0,74,0,1330,Kell Kochroeders,0,314,1,Kell,Kochroeders,G,5,/,FALSE,FALSE
286,0315_01,,TRUE,G/42/S,PSO J318.5-22,35,FALSE,0,0,0,0,0,Adriet Valezaley,1,315,1,Adriet,Valezaley,G,4,/,FALSE,FALSE
287,0316_01,Europa,FALSE,B/9/S,TRAPPIST-1e,24,FALSE,0,2628,,170,0,Hallah Sorbitter,1,316,1,Hallah,Sorbitter,B,9,S,TRUE,TRUE
288,0316_02,Europa,TRUE,B/9/S,TRAPPIST-1e,20,FALSE,0,0,0,0,,Beneba Sorbitter,1,316,2,Beneba,Sorbitter,B,9,S,TRUE,TRUE
289,0320_01,Earth,FALSE,G/44/S,TRAPPIST-1e,18,FALSE,0,2,0,,0,Breney Bellarkerd,0,320,1,Breney,Bellarkerd,G,4,/,TRUE,TRUE
290,0320_02,Earth,FALSE,G/44/S,TRAPPIST-1e,21,FALSE,0,5,3,0,,Garley Bellarkerd,0,320,2,Garley,Bellarkerd,G,4,/,TRUE,TRUE
291,0321_01,,FALSE,F/61/S,TRAPPIST-1e,59,TRUE,1018,0,209,0,0,Quites Bache,0,321,1,Quites,Bache,F,6,/,FALSE,FALSE
292,0322_01,Earth,TRUE,G/45/S,PSO J318.5-22,13,FALSE,0,0,0,0,0,Annya Blange,0,322,1,Annya,Blange,G,4,/,FALSE,FALSE
293,0324_01,Earth,TRUE,G/53/P,55 Cancri e,43,FALSE,0,0,0,0,0,Carma Hooperez,0,324,1,Carma,Hooperez,G,5,/,FALSE,FALSE
294,0326_01,Earth,TRUE,G/47/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Charly Edwartizman,0,326,1,Charly,Edwartizman,G,4,/,FALSE,FALSE
295,0327_01,Earth,FALSE,,TRAPPIST-1e,19,FALSE,17,0,784,0,2,Jasony Ocherman,1,327,1,Jasony,Ocherman,,,,FALSE,FALSE
296,0330_01,Europa,FALSE,C/14/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Bellah Siveduced,1,330,1,Bellah,Siveduced,C,1,/,TRUE,TRUE
297,0330_02,Europa,FALSE,C/14/S,TRAPPIST-1e,32,FALSE,247,4651,0,46,202,,1,330,2,,,C,1,/,TRUE,FALSE
298,0330_03,Europa,FALSE,C/14/S,TRAPPIST-1e,33,FALSE,443,317,0,148,1260,Hekaton Siveduced,0,330,3,Hekaton,Siveduced,C,1,/,TRUE,TRUE
299,0331_01,Earth,FALSE,F/72/P,TRAPPIST-1e,25,FALSE,0,0,251,0,552,Lewise Burchard,0,331,1,Lewise,Burchard,F,7,/,FALSE,FALSE
300,0333_01,Mars,TRUE,F/73/P,55 Cancri e,29,FALSE,0,0,0,0,0,Phios Melie,1,333,1,Phios,Melie,F,7,/,FALSE,FALSE
301,0334_01,Mars,FALSE,F/62/S,TRAPPIST-1e,29,FALSE,5715,2,211,1476,0,Unfly Mushe,0,334,1,Unfly,Mushe,F,6,/,FALSE,FALSE
302,0336_01,Earth,FALSE,F/74/P,TRAPPIST-1e,44,FALSE,695,1,16,0,0,Maura Cookson,0,336,1,Maura,Cookson,F,7,/,FALSE,FALSE
303,0337_01,Mars,TRUE,F/63/S,55 Cancri e,2,FALSE,0,0,0,0,0,Guanch Perle,1,337,1,Guanch,Perle,F,6,/,TRUE,TRUE
304,0337_02,Mars,FALSE,F/63/S,TRAPPIST-1e,19,FALSE,417,349,634,3,1057,Weros Perle,1,337,2,Weros,Perle,F,6,/,TRUE,TRUE
305,0337_03,Mars,FALSE,F/63/S,55 Cancri e,0,FALSE,0,0,0,0,0,,1,337,3,,,F,6,/,TRUE,FALSE
306,0338_01,Earth,TRUE,G/48/S,TRAPPIST-1e,18,FALSE,0,0,,0,0,Ireen Guerson,1,338,1,Ireen,Guerson,G,4,/,FALSE,FALSE
307,0340_01,Europa,TRUE,B/10/S,55 Cancri e,38,FALSE,0,0,0,0,0,Pentard Poille,1,340,1,Pentard,Poille,B,1,/,FALSE,FALSE
