Index,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,FirstName,LastName,Deck,Number,Side,InGroup
196,0220_01,Earth,TRUE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,1,220,1,Tyle,Wilsoney,G,3,/,TRUE
197,0220_02,Earth,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,1,220,2,Wena,Wilsoney,G,3,/,TRUE
198,0220_03,Earth,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,0,220,3,Branca,Wilsoney,G,3,/,TRUE
199,0220_04,Earth,FALSE,TRAPPIST-1e,25,FALSE,122,84,,0,0,0,220,4,Dont,Wilsoney,E,1,/,TRUE
200,0220_05,Earth,FALSE,TRAPPIST-1e,16,FALSE,0,3,0,0,1099,0,220,5,Velyne,Wilsoney,F,4,/,TRUE
201,0220_06,Earth,FALSE,55 Cancri e,1,FALSE,0,0,0,0,0,0,220,6,Weney,Wilsoney,G,3,/,TRUE
202,0220_07,Earth,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,1,220,7,Guye,Wilsoney,G,3,/,TRUE
203,0221_01,Mars,FALSE,55 Cancri e,21,FALSE,2237,0,119,0,0,0,221,1,Cowhex,Blan,E,1,/,TRUE
204,0221_02,Mars,FALSE,TRAPPIST-1e,23,FALSE,1215,80,1,2,0,0,221,2,Yogark,Reke,E,1,/,TRUE
205,0221_03,Mars,FALSE,TRAPPIST-1e,33,FALSE,1933,12,188,1,0,0,221,3,Jacks,Reke,E,1,/,TRUE
206,0221_04,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,1,221,4,Eerch,Reke,E,1,/,TRUE
207,0221_05,Mars,FALSE,TRAPPIST-1e,41,FALSE,1230,0,301,43,1023,0,221,5,Panbug,Reke,E,1,/,TRUE
208,0221_06,Mars,FALSE,TRAPPIST-1e,16,FALSE,915,0,221,234,0,0,221,6,Gran,Reke,E,1,/,TRUE
209,0221_07,Mars,TRUE,TRAPPIST-1e,42,FALSE,0,0,0,0,0,0,221,7,Rohs,Reke,E,1,/,TRUE
210,0222_01,Mars,FALSE,TRAPPIST-1e,20,FALSE,1406,0,0,11,0,0,222,1,Gone,Perte,F,4,/,TRUE
211,0222_02,Mars,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,1,222,2,Colf,Deva,F,4,/,TRUE
212,0222_03,Mars,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,1,222,3,Grake,Perte,E,1,/,TRUE
213,0223_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,2,665,0,9,0,223,1,Evan,Sykess,G,3,/,FALSE
214,0224_01,Mars,FALSE,TRAPPIST-1e,32,TRUE,181,0,5,1634,0,0,224,1,Blues,Queen,F,4,/,FALSE
215,0225_01,Earth,TRUE,PSO J318.5-22,58,FALSE,0,0,0,0,0,1,225,1,Carly,Hortis,G,3,/,FALSE
216,0229_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,4,7,0,713,79,0,229,1,Done,Sellahaney,F,4,/,FALSE
217,0231_01,Mars,FALSE,TRAPPIST-1e,30,FALSE,85,0,1,1720,0,0,231,1,Krus,Nate,F,4,/,FALSE
218,0232_01,Earth,TRUE,PSO J318.5-22,27,FALSE,0,,0,0,0,0,232,1,Nica,Bakerrison,G,3,/,FALSE
219,0233_01,Mars,FALSE,TRAPPIST-1e,32,FALSE,56,0,256,1438,0,0,233,1,Teda,Wist,F,4,/,FALSE
220,0234_01,Earth,FALSE,TRAPPIST-1e,43,FALSE,,888,0,0,0,0,234,1,Keitha,Josey,F,5,/,FALSE
221,0237_01,Europa,TRUE,TRAPPIST-1e,42,FALSE,0,0,0,0,0,1,237,1,Weias,Aginge,B,1,/,FALSE
222,0239_01,Mars,FALSE,TRAPPIST-1e,37,FALSE,637,0,0,92,319,0,239,1,Diedow,Resty,,,,FALSE
223,0240_01,Mars,TRUE,TRAPPIST-1e,35,FALSE,0,0,0,0,0,1,240,1,Puffes,Crie,F,5,/,FALSE
224,0241_01,Europa,,55 Cancri e,33,FALSE,0,1249,0,4812,1116,0,241,1,Alas,Dischod,E,1,/,FALSE
225,0242_01,,FALSE,TRAPPIST-1e,18,FALSE,313,1,691,283,0,0,242,1,Almone,Sté,F,4,/,FALSE
226,0243_01,Earth,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,0,243,1,Lilace,Cartyernan,G,3,/,FALSE
227,0244_01,Mars,TRUE,TRAPPIST-1e,43,FALSE,0,0,0,0,0,1,244,1,Froos,Sad,,,,TRUE
228,0244_02,Mars,TRUE,55 Cancri e,14,,0,0,0,0,0,1,244,2,Tous,Sad,F,4,/,TRUE
229,0245_01,Europa,FALSE,55 Cancri e,46,FALSE,0,3571,0,0,7,1,245,1,Glueba,Repumparte,C,6,P,TRUE
230,0245_02,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,86,796,584,10912,0,245,2,Anchib,Repumparte,C,6,P,TRUE
231,0246_01,Mars,FALSE,TRAPPIST-1e,21,FALSE,2947,0,287,27,0,0,246,1,Mele,Sesa,D,8,P,FALSE
232,0248_01,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,1,0,8620,1063,0,248,1,Genifi,Spanxibus,C,1,/,FALSE
233,0250_01,Earth,TRUE,PSO J318.5-22,47,FALSE,,0,0,0,0,0,250,1,Camily,Kramosley,G,3,/,FALSE
234,0251_01,,TRUE,55 Cancri e,54,FALSE,0,0,0,0,0,1,251,1,Diphah,Amsive,C,1,/,FALSE
235,0252_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,335,695,541,0,0,0,252,1,Leenny,Byerry,F,5,/,FALSE
236,0253_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,272,615,0,0,1,0,253,1,Dawne,Cardner,G,4,/,FALSE
237,0254_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,702,172,408,2,6,1,254,1,Race,Stenson,F,5,/,FALSE
238,0255_01,Europa,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,1,255,1,Ashir,Mingious,A,3,S,FALSE
239,0257_01,Mars,FALSE,55 Cancri e,21,FALSE,1664,0,,0,0,0,257,1,Errohs,Berte,F,4,/,TRUE
240,0257_02,Mars,TRUE,TRAPPIST-1e,60,FALSE,0,0,0,0,0,1,257,2,Squars,Berte,F,4,/,TRUE
241,0258_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,313,299,92,0,258,1,Feryla,Cooperkins,F,5,/,FALSE
242,0260_01,Europa,FALSE,TRAPPIST-1e,26,FALSE,0,4810,0,981,2054,0,260,1,Segino,Inderly,E,1,/,FALSE
243,0261_01,Earth,FALSE,TRAPPIST-1e,26,FALSE,66,29,0,0,803,0,261,1,Dord,Bookerson,F,5,/,FALSE
244,0263_01,Earth,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,1,263,1,Maen,Merkins,G,4,/,FALSE
245,0265_01,Europa,TRUE,TRAPPIST-1e,39,FALSE,0,0,0,,0,1,265,1,Etair,Herpumble,D,8,S,FALSE
246,0267_01,Earth,FALSE,TRAPPIST-1e,13,FALSE,118,0,0,754,1,0,267,1,Lilace,Sancockett,F,5,/,FALSE
247,0269_01,Earth,FALSE,55 Cancri e,47,FALSE,0,231,592,0,0,1,269,1,Lerome,Polliamposs,F,5,/,FALSE
248,0270_01,Earth,FALSE,TRAPPIST-1e,63,FALSE,0,25,128,0,1240,0,270,1,Cathya,Fryersonis,F,5,/,FALSE
249,0275_01,Europa,TRUE,55 Cancri e,,FALSE,0,0,0,0,0,1,275,1,Terf,Obnoble,D,9,S,FALSE
250,0277_01,Earth,FALSE,55 Cancri e,50,FALSE,44,2390,0,53,0,1,277,1,Byront,Mcdanield,F,6,/,FALSE
251,0278_01,Earth,FALSE,TRAPPIST-1e,35,FALSE,0,0,0,888,,0,278,1,Judya,Beachez,,,,TRUE
252,0278_02,Earth,FALSE,TRAPPIST-1e,45,FALSE,0,97,0,14,333,0,278,2,Marice,Beachez,G,4,/,TRUE
253,0281_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,2078,0,0,1,281,1,Derine,Pierry,F,6,/,FALSE
254,0282_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,918,0,0,0,1,282,1,Valex,Baketton,F,5,/,FALSE
255,0283_01,Earth,TRUE,PSO J318.5-22,29,FALSE,0,0,0,0,0,1,283,1,Jacky,Santin,G,4,/,TRUE
256,0283_02,Earth,FALSE,TRAPPIST-1e,22,FALSE,146,654,1,0,2,1,283,2,Roydo,Santin,F,6,/,TRUE
257,0285_01,Europa,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,1,285,1,Krabik,Invebodene,E,1,/,TRUE
258,0285_02,Europa,TRUE,55 Cancri e,42,FALSE,0,0,0,0,0,1,285,2,Grasath,Invebodene,E,1,/,TRUE
259,0286_01,Earth,FALSE,55 Cancri e,57,FALSE,3,1281,29,162,13,0,286,1,Carita,Jimes,F,6,/,FALSE
260,0287_01,Europa,TRUE,55 Cancri e,39,FALSE,0,0,0,0,0,1,287,1,Tetra,Bootty,,,,TRUE
261,0287_02,Europa,FALSE,TRAPPIST-1e,28,FALSE,0,587,32,6,1460,0,287,2,Alasym,Bootty,B,1,/,TRUE
262,0288_01,Earth,FALSE,55 Cancri e,19,FALSE,0,0,0,0,828,0,288,1,Gory,Delez,F,5,/,FALSE
263,0289_01,Europa,TRUE,55 Cancri e,19,FALSE,0,0,0,0,0,1,289,1,Furuson,Objeciane,C,1,/,FALSE
264,0290_01,Europa,FALSE,55 Cancri e,26,FALSE,0,4458,0,1157,262,1,290,1,Skaton,Excialing,B,7,S,TRUE
265,0290_02,Europa,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,1,290,2,Algor,Excialing,B,7,S,TRUE
266,0290_03,Europa,,TRAPPIST-1e,43,FALSE,0,0,0,0,0,1,290,3,Dhenar,Excialing,B,7,S,TRUE
267,0290_04,Europa,FALSE,55 Cancri e,9,FALSE,0,0,0,0,0,1,290,4,Atino,Excialing,B,7,S,TRUE
268,0291_01,Europa,FALSE,TRAPPIST-1e,40,FALSE,0,6500,88,1090,0,1,291,1,Castab,Brakeril,D,1,/,FALSE
269,0294_01,Europa,TRUE,TRAPPIST-1e,50,FALSE,0,0,0,,0,1,294,1,Phonons,Roforhauge,B,8,S,FALSE
270,0297_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,90,2,1324,17,0,1,297,1,Ernice,Gardonadox,G,4,/,FALSE
271,0298_01,Europa,TRUE,55 Cancri e,57,FALSE,0,0,0,0,0,1,298,1,Ashird,Sorbitter,A,3,P,FALSE
272,0301_01,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,0,301,1,Margia,Wriggins,,,,FALSE
273,0302_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,0,15,0,1370,0,302,1,Lesley,Shephendry,F,6,/,FALSE
274,0303_01,,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,1,303,1,Oraryn,Kirklander,G,4,/,FALSE
275,0304_01,Europa,FALSE,TRAPPIST-1e,28,FALSE,0,422,0,1851,5166,0,304,1,Betena,Ausivetpul,E,1,/,FALSE
276,0305_01,Europa,FALSE,55 Cancri e,23,FALSE,0,584,0,20,2469,0,305,1,Suhelik,Geousker,C,7,P,FALSE
277,0306_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,368,175,259,1,101,0,306,1,Dony,Estevesters,E,1,/,FALSE
278,0307_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,0,1359,0,0,1,307,1,Natald,Hickett,F,5,/,FALSE
279,0309_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,1194,0,157,6,0,0,309,1,Billya,Bowerson,F,6,/,FALSE
280,0310_01,Europa,FALSE,TRAPPIST-1e,67,FALSE,,230,0,4476,241,0,310,1,Naviton,Coudered,,,,FALSE
281,0313_01,Earth,FALSE,PSO J318.5-22,60,FALSE,7,540,1,0,4,1,313,1,Briney,Mckinsond,F,6,/,TRUE
282,0313_02,Earth,TRUE,55 Cancri e,,FALSE,0,0,,0,0,1,313,2,Jona,Mckinsond,G,5,/,TRUE
283,0313_03,Earth,FALSE,55 Cancri e,49,FALSE,331,0,0,318,0,1,313,3,Jaimer,Mckinsond,F,6,/,TRUE
284,0313_04,Earth,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,1,313,4,Hary,Mckinsond,G,5,/,TRUE
285,0314_01,Earth,FALSE,55 Cancri e,26,FALSE,386,0,74,0,1330,0,314,1,Kell,Kochroeders,G,5,/,FALSE
286,0315_01,,TRUE,PSO J318.5-22,35,FALSE,0,0,0,0,0,1,315,1,Adriet,Valezaley,G,4,/,FALSE
287,0316_01,Europa,FALSE,TRAPPIST-1e,24,FALSE,0,2628,,170,0,1,316,1,Hallah,Sorbitter,B,9,S,TRUE
288,0316_02,Europa,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,,1,316,2,Beneba,Sorbitter,B,9,S,TRUE
289,0320_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,2,0,,0,0,320,1,Breney,Bellarkerd,G,4,/,TRUE
290,0320_02,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,5,3,0,,0,320,2,Garley,Bellarkerd,G,4,/,TRUE
291,0321_01,,FALSE,TRAPPIST-1e,59,TRUE,1018,0,209,0,0,0,321,1,Quites,Bache,F,6,/,FALSE
292,0322_01,Earth,TRUE,PSO J318.5-22,13,FALSE,0,0,0,0,0,0,322,1,Annya,Blange,G,4,/,FALSE
293,0324_01,Earth,TRUE,55 Cancri e,43,FALSE,0,0,0,0,0,0,324,1,Carma,Hooperez,G,5,/,FALSE
294,0326_01,Earth,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,0,326,1,Charly,Edwartizman,G,4,/,FALSE
295,0327_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,17,0,784,0,2,1,327,1,Jasony,Ocherman,,,,FALSE
296,0330_01,Europa,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,1,330,1,Bellah,Siveduced,C,1,/,TRUE
297,0330_02,Europa,FALSE,TRAPPIST-1e,32,FALSE,247,4651,0,46,202,1,330,2,,,C,1,/,TRUE
298,0330_03,Europa,FALSE,TRAPPIST-1e,33,FALSE,443,317,0,148,1260,0,330,3,Hekaton,Siveduced,C,1,/,TRUE
299,0331_01,Earth,FALSE,TRAPPIST-1e,25,FALSE,0,0,251,0,552,0,331,1,Lewise,Burchard,F,7,/,FALSE
300,0333_01,Mars,TRUE,55 Cancri e,29,FALSE,0,0,0,0,0,1,333,1,Phios,Melie,F,7,/,FALSE
301,0334_01,Mars,FALSE,TRAPPIST-1e,29,FALSE,5715,2,211,1476,0,0,334,1,Unfly,Mushe,F,6,/,FALSE
302,0336_01,Earth,FALSE,TRAPPIST-1e,44,FALSE,695,1,16,0,0,0,336,1,Maura,Cookson,F,7,/,FALSE
303,0337_01,Mars,TRUE,55 Cancri e,2,FALSE,0,0,0,0,0,1,337,1,Guanch,Perle,F,6,/,TRUE
304,0337_02,Mars,FALSE,TRAPPIST-1e,19,FALSE,417,349,634,3,1057,1,337,2,Weros,Perle,F,6,/,TRUE
305,0337_03,Mars,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,1,337,3,,,F,6,/,TRUE
306,0338_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,,0,0,1,338,1,Ireen,Guerson,G,4,/,FALSE
307,0340_01,Europa,TRUE,55 Cancri e,38,FALSE,0,0,0,0,0,1,340,1,Pentard,Poille,B,1,/,FALSE
308,0341_01,Earth,TRUE,PSO J318.5-22,5,FALSE,0,0,0,0,0,0,341,1,Lorian,Webstephrey,G,5,/,FALSE
309,0343_01,Earth,FALSE,PSO J318.5-22,31,FALSE,121,0,0,274,907,0,343,1,Meremy,Salez,F,7,/,FALSE
310,0345_01,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,0,345,1,Berios,Racke,E,2,/,FALSE
311,0346_01,Earth,TRUE,55 Cancri e,15,FALSE,0,0,0,0,0,1,346,1,Lynney,Chanan,G,5,/,FALSE
312,0347_01,Mars,FALSE,TRAPPIST-1e,27,FALSE,434,0,1434,0,0,0,347,1,Cousk,Kraie,F,6,/,FALSE
313,0348_01,Mars,FALSE,TRAPPIST-1e,22,FALSE,142,2876,202,3,0,1,348,1,Stray,Mane,D,1,/,TRUE
314,0348_02,Mars,,TRAPPIST-1e,36,FALSE,520,0,1865,0,0,1,348,2,Weet,Mane,,,,TRUE
315,0350_01,Earth,TRUE,PSO J318.5-22,14,FALSE,0,0,0,0,0,1,350,1,Loresa,Burchanez,G,6,/,FALSE
316,0352_01,Mars,FALSE,TRAPPIST-1e,23,FALSE,2001,0,2975,0,0,0,352,1,Hits,Strad,F,7,/,FALSE
317,0355_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,1,355,1,Tricky,Warrison,,,,FALSE
318,0356_01,Europa,TRUE,55 Cancri e,36,FALSE,0,0,0,0,0,1,356,1,Pharmus,Gloyanthy,B,1,/,FALSE
319,0357_01,Earth,FALSE,TRAPPIST-1e,41,FALSE,,1198,0,124,572,0,357,1,Eduard,Mcleaney,F,6,/,FALSE
320,0358_01,Earth,TRUE,TRAPPIST-1e,50,FALSE,0,0,0,0,0,1,358,1,Ronna,Connon,G,5,/,TRUE
321,0358_02,Earth,TRUE,PSO J318.5-22,32,FALSE,0,0,0,0,0,1,358,2,Dandy,Connon,G,5,/,TRUE
322,0359_01,Earth,FALSE,PSO J318.5-22,26,FALSE,148,0,453,0,88,0,359,1,Celine,Popez,F,6,/,FALSE
323,0360_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,358,212,33,0,112,0,360,1,Elancy,Staffersby,F,6,/,FALSE
324,0361_01,Earth,FALSE,55 Cancri e,33,FALSE,0,36,0,280,417,1,361,1,Virgie,Headardyer,F,6,/,FALSE
325,0365_01,Earth,FALSE,55 Cancri e,,FALSE,0,0,0,685,21,0,365,1,Dandra,Jacostaney,G,5,/,FALSE
326,0368_01,Mars,FALSE,TRAPPIST-1e,26,FALSE,2832,107,4447,15,4,0,368,1,Resers,Perte,F,8,/,TRUE
327,0368_02,Mars,TRUE,TRAPPIST-1e,61,FALSE,0,0,0,0,0,1,368,2,Batech,Perte,F,8,/,TRUE
328,0369_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,0,592,177,58,1,369,1,Veroy,Pottonalden,G,5,/,FALSE
329,0370_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,0,95,0,441,1023,0,370,1,Tine,Coffmaney,F,8,/,FALSE
330,0371_01,Mars,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,1,371,1,Chrey,Dutte,F,8,/,FALSE
331,0372_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,5,0,2766,0,0,372,1,,,F,8,/,FALSE
332,0373_01,Earth,TRUE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,0,373,1,Billex,Mcneiderson,G,6,/,FALSE
333,0375_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,0,558,0,230,0,375,1,Luzel,Vincenton,E,2,/,FALSE
334,0376_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,116,0,786,6,0,1,376,1,Francy,Spentley,G,5,/,FALSE
335,0377_01,Europa,FALSE,55 Cancri e,63,FALSE,0,1068,0,176,8188,0,377,1,Wezncha,Excialing,C,1,/,FALSE
336,0378_01,Europa,FALSE,55 Cancri e,18,FALSE,17,215,4,5132,697,0,378,1,Bram,Pirejus,B,1,/,TRUE
337,0378_02,Europa,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,1,378,2,Marfak,Pirejus,B,1,/,TRUE
338,0378_03,Europa,FALSE,TRAPPIST-1e,79,FALSE,5649,235,7,2579,2175,0,378,3,Naslon,Pirejus,B,1,/,TRUE
339,0378_04,Europa,TRUE,TRAPPIST-1e,56,FALSE,0,0,0,0,0,1,378,4,Muonons,Pirejus,B,1,/,TRUE
340,0378_05,Europa,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,1,378,5,Polaton,Pirejus,B,1,/,TRUE
341,0378_06,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,2491,6,1173,1059,0,378,6,Sollum,Pirejus,B,1,/,TRUE
342,0378_07,Europa,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,1,378,7,Achib,Pirejus,B,1,/,TRUE
343,0379_01,Earth,FALSE,TRAPPIST-1e,31,FALSE,198,0,591,0,164,1,379,1,Brita,Moodson,G,6,/,FALSE
344,0380_01,Europa,TRUE,55 Cancri e,26,FALSE,0,0,0,0,0,1,380,1,Zinopus,Fuelddid,,,,FALSE
345,0381_01,Europa,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,1,381,1,Mesatan,Mosteraked,B,1,/,TRUE
346,0381_02,Europa,TRUE,55 Cancri e,38,FALSE,0,0,,0,0,1,381,2,Aston,Mosteraked,B,1,/,TRUE
347,0382_01,,FALSE,,23,FALSE,348,0,0,4,368,0,382,1,Blanie,Floydendley,G,6,/,FALSE
348,0383_01,Earth,FALSE,TRAPPIST-1e,28,FALSE,82,773,0,3693,140,0,383,1,Phia,Wagnerray,G,5,/,TRUE
349,0383_02,Earth,TRUE,PSO J318.5-22,34,FALSE,0,0,0,0,0,0,383,2,Evane,Wagnerray,G,5,/,TRUE
350,0384_01,Earth,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,1,384,1,Cliney,Simpsonks,G,5,/,TRUE
351,0384_02,Earth,FALSE,TRAPPIST-1e,14,FALSE,3,0,881,25,0,1,384,2,Ellard,Simpsonks,G,5,/,TRUE
352,0385_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,13,747,0,0,128,0,385,1,Tanley,Klinson,G,6,/,FALSE
353,0387_01,Earth,TRUE,TRAPPIST-1e,49,FALSE,0,0,0,0,0,0,387,1,Verek,Merce,G,6,/,FALSE
354,0388_01,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,0,388,1,Fanna,Sullones,G,5,/,FALSE
355,0389_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,391,44,356,0,0,0,389,1,Elanda,Savaraldez,E,2,/,FALSE
356,0391_01,Europa,FALSE,PSO J318.5-22,27,TRUE,69,5728,0,0,987,1,391,1,Dabik,Cowsearney,C,9,P,FALSE
357,0392_01,Earth,FALSE,TRAPPIST-1e,48,FALSE,0,111,0,1508,0,0,392,1,Ward,Carreralend,E,2,/,FALSE
358,0395_01,Europa,FALSE,55 Cancri e,31,TRUE,0,11003,552,8157,5688,0,395,1,Meropus,Hervel,B,1,/,TRUE
359,0395_02,Europa,FALSE,55 Cancri e,61,FALSE,1,608,0,3835,1,0,395,2,Hadyon,Hervel,B,1,/,TRUE
360,0396_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,1,396,1,Brinez,Robins,G,5,/,FALSE
361,0397_01,Mars,TRUE,TRAPPIST-1e,45,FALSE,0,0,0,0,0,1,397,1,Graw,Mepie,F,6,/,FALSE
362,0398_01,Mars,FALSE,TRAPPIST-1e,22,FALSE,28,420,36,6011,3,0,398,1,Wales,Tité,D,1,/,FALSE
363,0401_01,Mars,FALSE,TRAPPIST-1e,30,TRUE,1056,0,0,0,0,0,401,1,Luse,Pimne,D,1,/,TRUE
364,0401_02,Mars,FALSE,TRAPPIST-1e,30,FALSE,1770,0,0,13,0,0,401,2,Parney,Pimne,D,1,/,TRUE
365,0402_01,,TRUE,55 Cancri e,32,TRUE,0,0,0,0,0,1,402,1,Teron,Sageng,D,1,/,FALSE
366,0403_01,Mars,FALSE,TRAPPIST-1e,43,TRUE,353,896,0,0,2,1,403,1,Push,Wate,D,1,/,FALSE
367,0405_01,Earth,FALSE,55 Cancri e,17,FALSE,177,,0,310,7,0,405,1,Denis,Flowensley,F,8,/,FALSE
368,0407_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,,21,0,0,1699,0,407,1,Dandy,Mirez,G,6,/,TRUE
369,0407_02,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,465,0,5,223,0,407,2,Luzel,Mirez,F,9,/,TRUE
370,0407_03,Earth,TRUE,TRAPPIST-1e,39,FALSE,0,0,0,0,0,0,407,3,Dennya,Mirez,G,6,/,TRUE
371,0408_01,Mars,FALSE,TRAPPIST-1e,35,FALSE,1134,113,52,0,0,0,408,1,Cus,Ble,E,2,/,FALSE
372,0409_01,Mars,FALSE,TRAPPIST-1e,31,FALSE,0,0,1116,2,0,0,409,1,Mats,Iccle,F,7,/,FALSE
373,0410_01,Earth,FALSE,55 Cancri e,21,FALSE,0,150,0,567,0,0,410,1,Tyrona,Roachoanand,F,7,/,FALSE
374,0411_01,Earth,FALSE,TRAPPIST-1e,16,FALSE,691,0,101,140,0,0,411,1,Benny,Rushorney,F,9,/,FALSE
375,0412_01,Europa,FALSE,TRAPPIST-1e,60,FALSE,0,7255,5952,1537,0,1,412,1,Baton,Quelfly,C,1,/,FALSE
376,0413_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,157,0,352,60,0,413,1,Elina,Steinardson,F,9,/,FALSE
377,0415_01,Earth,TRUE,TRAPPIST-1e,42,FALSE,0,0,0,0,0,0,415,1,Iney,Pierry,G,6,/,FALSE
378,0417_01,Europa,TRUE,55 Cancri e,68,FALSE,0,0,0,0,0,1,417,1,Lesatik,Poicaptic,B,1,/,TRUE
379,0417_02,Europa,FALSE,55 Cancri e,22,FALSE,0,1170,0,5467,1241,0,417,2,Mirark,Unhearfus,B,1,/,TRUE
380,0417_03,Europa,TRUE,TRAPPIST-1e,59,FALSE,0,0,0,0,0,1,417,3,Enifik,Unhearfus,B,1,/,TRUE
381,0423_01,Europa,FALSE,TRAPPIST-1e,,FALSE,8,3584,0,13,57,1,423,1,Syrmark,Pumbody,B,1,/,FALSE
382,0425_01,Mars,FALSE,TRAPPIST-1e,37,FALSE,1094,2,26,34,1,0,425,1,Blesh,Fiha,F,9,/,TRUE
383,0425_02,Mars,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,1,425,2,Cowns,Fiha,F,9,/,TRUE
384,0425_03,Mars,TRUE,TRAPPIST-1e,31,FALSE,0,0,0,0,0,1,425,3,Ree,Fiha,F,9,/,TRUE
385,0427_01,Europa,FALSE,TRAPPIST-1e,31,FALSE,417,,7185,562,792,1,427,1,Algor,Efulows,E,2,/,FALSE
386,0428_01,Europa,FALSE,TRAPPIST-1e,29,FALSE,0,4118,0,715,3139,1,428,1,Chargin,Chocaters,C,1,/,FALSE
387,0429_01,Europa,FALSE,55 Cancri e,20,FALSE,2,10116,0,2,225,1,429,1,Aino,Ineysive,A,5,S,TRUE
388,0429_02,Europa,TRUE,55 Cancri e,46,FALSE,0,0,0,0,0,1,429,2,Taurak,Ineysive,A,5,S,TRUE
389,0430_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,0,1026,0,16,0,1,430,1,Eliana,Jorden,F,7,/,FALSE
390,0431_01,Mars,TRUE,TRAPPIST-1e,43,FALSE,0,0,0,0,0,1,431,1,Fronch,Melto,F,9,/,FALSE
391,0432_01,Mars,FALSE,TRAPPIST-1e,17,FALSE,1483,10,0,0,0,0,432,1,Caper,Knike,F,7,/,FALSE
392,0433_01,Europa,,55 Cancri e,27,FALSE,0,0,0,0,0,1,433,1,Hekark,Mormonized,B,2,/,TRUE
393,0433_02,Europa,FALSE,TRAPPIST-1e,47,FALSE,4,891,0,2962,3656,0,433,2,Naosura,Mormonized,B,2,/,TRUE
